"sample_ID","sample_name","analyte","group","extraction_sequence","extract_code","extract","fraction","ppb_blank_corr","ug_g","mg_g"
"CRESS_008","61875_3_BTM","Dy","REEs","Soil Sequence","B","B: water","B: water-extractable",0.12,0,0
"CRESS_008","61875_3_BTM","Ho","REEs","Soil Sequence","B","B: water","B: water-extractable",0.01,0,0
"CRESS_008","61875_3_BTM","Er","REEs","Soil Sequence","B","B: water","B: water-extractable",0.06,0,0
"CRESS_008","61875_3_BTM","Tm","REEs","Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_008","61875_3_BTM","Yb","REEs","Soil Sequence","B","B: water","B: water-extractable",0.06,0,0
"CRESS_008","61875_3_BTM","Lu","REEs","Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_008","61875_3_BTM","Sc",,"Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_008","61875_3_BTM","Cr",,"Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_008","61875_3_BTM","Y",,"Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_008","61875_3_BTM","Mo",,"Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_009","61875_3_BTM","Li","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_009","61875_3_BTM","Mg","cations","Soil Sequence","B","B: water","B: water-extractable",457.26,9.15,0.01
"CRESS_009","61875_3_BTM","Al","cations","Soil Sequence","B","B: water","B: water-extractable",1701.86,34.04,0.03
"CRESS_009","61875_3_BTM","Si","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",3475.16,69.5,0.07
"CRESS_009","61875_3_BTM","K","cations","Soil Sequence","B","B: water","B: water-extractable",1105.28,22.21,0.02
"CRESS_009","61875_3_BTM","Ca","cations","Soil Sequence","B","B: water","B: water-extractable",196.91,3.94,0
"CRESS_009","61875_3_BTM","Mn","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",11.49,0.23,0
"CRESS_009","61875_3_BTM","Fe","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",2713.49,54.27,0.05
"CRESS_009","61875_3_BTM","Co","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",0.29,0.01,0
"CRESS_009","61875_3_BTM","Ni","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",0.97,0.02,0
"CRESS_009","61875_3_BTM","Cu","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",1.7,0.03,0
"CRESS_009","61875_3_BTM","Zn","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",6.11,0.16,0
"CRESS_009","61875_3_BTM","Sr","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",4.03,0.08,0
"CRESS_009","61875_3_BTM","Ba","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",5.32,0.11,0
"CRESS_009","61875_3_BTM","La","REEs","Soil Sequence","B","B: water","B: water-extractable",0.53,0.01,0
"CRESS_009","61875_3_BTM","Ce","REEs","Soil Sequence","B","B: water","B: water-extractable",0.96,0.02,0
"CRESS_009","61875_3_BTM","Pr","REEs","Soil Sequence","B","B: water","B: water-extractable",0.14,0,0
"CRESS_009","61875_3_BTM","Nd","REEs","Soil Sequence","B","B: water","B: water-extractable",0.54,0.01,0
"CRESS_009","61875_3_BTM","Sm","REEs","Soil Sequence","B","B: water","B: water-extractable",0.11,0,0
"CRESS_009","61875_3_BTM","Eu","REEs","Soil Sequence","B","B: water","B: water-extractable",0.01,0,0
"CRESS_009","61875_3_BTM","Gd","REEs","Soil Sequence","B","B: water","B: water-extractable",0.12,0,0
"CRESS_009","61875_3_BTM","Tb","REEs","Soil Sequence","B","B: water","B: water-extractable",0.02,0,0
"CRESS_009","61875_3_BTM","Dy","REEs","Soil Sequence","B","B: water","B: water-extractable",0.1,0,0
"CRESS_009","61875_3_BTM","Ho","REEs","Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_009","61875_3_BTM","Er","REEs","Soil Sequence","B","B: water","B: water-extractable",0.04,0,0
"CRESS_009","61875_3_BTM","Tm","REEs","Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_009","61875_3_BTM","Yb","REEs","Soil Sequence","B","B: water","B: water-extractable",0.04,0,0
"CRESS_009","61875_3_BTM","Lu","REEs","Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_009","61875_3_BTM","Sc",,"Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_009","61875_3_BTM","Cr",,"Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_009","61875_3_BTM","Y",,"Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_009","61875_3_BTM","Mo",,"Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_010","61798_1_TOP","Li","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_010","61798_1_TOP","Mg","cations","Soil Sequence","B","B: water","B: water-extractable",499.74,10,0.01
"CRESS_010","61798_1_TOP","Al","cations","Soil Sequence","B","B: water","B: water-extractable",378.83,7.58,0.01
"CRESS_010","61798_1_TOP","Si","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",1185.59,23.71,0.02
"CRESS_010","61798_1_TOP","K","cations","Soil Sequence","B","B: water","B: water-extractable",3530.27,70.71,0.07
"CRESS_010","61798_1_TOP","Ca","cations","Soil Sequence","B","B: water","B: water-extractable",498.3,9.97,0.01
"CRESS_010","61798_1_TOP","Mn","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",12.52,0.25,0
"CRESS_010","61798_1_TOP","Fe","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",176.2,3.52,0
"CRESS_010","61798_1_TOP","Co","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",0.32,0.01,0
"CRESS_010","61798_1_TOP","Ni","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",1.06,0.02,0
"CRESS_010","61798_1_TOP","Cu","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",5.76,0.12,0
"CRESS_010","61798_1_TOP","Zn","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",2.55,0.09,0
"CRESS_010","61798_1_TOP","Sr","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",20.91,0.42,0
"CRESS_010","61798_1_TOP","Ba","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",7.44,0.15,0
"CRESS_010","61798_1_TOP","La","REEs","Soil Sequence","B","B: water","B: water-extractable",0.23,0,0
"CRESS_010","61798_1_TOP","Ce","REEs","Soil Sequence","B","B: water","B: water-extractable",0.58,0.01,0
"CRESS_010","61798_1_TOP","Pr","REEs","Soil Sequence","B","B: water","B: water-extractable",0.06,0,0
"CRESS_010","61798_1_TOP","Nd","REEs","Soil Sequence","B","B: water","B: water-extractable",0.27,0.01,0
"CRESS_010","61798_1_TOP","Sm","REEs","Soil Sequence","B","B: water","B: water-extractable",0.05,0,0
"CRESS_010","61798_1_TOP","Eu","REEs","Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_010","61798_1_TOP","Gd","REEs","Soil Sequence","B","B: water","B: water-extractable",0.05,0,0
"CRESS_010","61798_1_TOP","Tb","REEs","Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_010","61798_1_TOP","Dy","REEs","Soil Sequence","B","B: water","B: water-extractable",0.05,0,0
"CRESS_010","61798_1_TOP","Ho","REEs","Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_010","61798_1_TOP","Er","REEs","Soil Sequence","B","B: water","B: water-extractable",0.02,0,0
"CRESS_010","61798_1_TOP","Tm","REEs","Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_010","61798_1_TOP","Yb","REEs","Soil Sequence","B","B: water","B: water-extractable",0.02,0,0
"CRESS_010","61798_1_TOP","Lu","REEs","Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_010","61798_1_TOP","Sc",,"Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_010","61798_1_TOP","Cr",,"Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_010","61798_1_TOP","Y",,"Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_010","61798_1_TOP","Mo",,"Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_011","61798_1_TOP","Li","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",0.11,0.02,0
"CRESS_011","61798_1_TOP","Mg","cations","Soil Sequence","B","B: water","B: water-extractable",531.26,10.63,0.01
"CRESS_011","61798_1_TOP","Al","cations","Soil Sequence","B","B: water","B: water-extractable",391.96,7.84,0.01
"CRESS_011","61798_1_TOP","Si","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",1205.43,24.11,0.02
"CRESS_011","61798_1_TOP","K","cations","Soil Sequence","B","B: water","B: water-extractable",3855.84,77.22,0.08
"CRESS_011","61798_1_TOP","Ca","cations","Soil Sequence","B","B: water","B: water-extractable",531.83,10.64,0.01
"CRESS_011","61798_1_TOP","Mn","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",12.84,0.26,0
"CRESS_011","61798_1_TOP","Fe","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",177.43,3.55,0
"CRESS_011","61798_1_TOP","Co","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",0.29,0.01,0
"CRESS_011","61798_1_TOP","Ni","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",1.07,0.02,0
"CRESS_011","61798_1_TOP","Cu","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",5.6,0.11,0
"CRESS_011","61798_1_TOP","Zn","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",2.17,0.08,0
"CRESS_011","61798_1_TOP","Sr","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",21.38,0.43,0
"CRESS_011","61798_1_TOP","Ba","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",7.75,0.16,0
"CRESS_011","61798_1_TOP","La","REEs","Soil Sequence","B","B: water","B: water-extractable",0.22,0,0
"CRESS_011","61798_1_TOP","Ce","REEs","Soil Sequence","B","B: water","B: water-extractable",0.54,0.01,0
"CRESS_011","61798_1_TOP","Pr","REEs","Soil Sequence","B","B: water","B: water-extractable",0.05,0,0
"CRESS_011","61798_1_TOP","Nd","REEs","Soil Sequence","B","B: water","B: water-extractable",0.24,0,0
"CRESS_011","61798_1_TOP","Sm","REEs","Soil Sequence","B","B: water","B: water-extractable",0.04,0,0
"CRESS_011","61798_1_TOP","Eu","REEs","Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_011","61798_1_TOP","Gd","REEs","Soil Sequence","B","B: water","B: water-extractable",0.05,0,0
"CRESS_011","61798_1_TOP","Tb","REEs","Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_011","61798_1_TOP","Dy","REEs","Soil Sequence","B","B: water","B: water-extractable",0.04,0,0
"CRESS_011","61798_1_TOP","Ho","REEs","Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_011","61798_1_TOP","Er","REEs","Soil Sequence","B","B: water","B: water-extractable",0.01,0,0
"CRESS_011","61798_1_TOP","Tm","REEs","Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_011","61798_1_TOP","Yb","REEs","Soil Sequence","B","B: water","B: water-extractable",0.01,0,0
"CRESS_011","61798_1_TOP","Lu","REEs","Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_011","61798_1_TOP","Sc",,"Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_011","61798_1_TOP","Cr",,"Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_011","61798_1_TOP","Y",,"Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_011","61798_1_TOP","Mo",,"Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_012","61798_1_TOP","Li","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_012","61798_1_TOP","Mg","cations","Soil Sequence","B","B: water","B: water-extractable",524.67,10.5,0.01
"CRESS_012","61798_1_TOP","Al","cations","Soil Sequence","B","B: water","B: water-extractable",366.71,7.33,0.01
"CRESS_012","61798_1_TOP","Si","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",1325.28,26.51,0.03
"CRESS_012","61798_1_TOP","K","cations","Soil Sequence","B","B: water","B: water-extractable",3849.19,77.09,0.08
"CRESS_012","61798_1_TOP","Ca","cations","Soil Sequence","B","B: water","B: water-extractable",518.9,10.38,0.01
"CRESS_012","61798_1_TOP","Mn","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",13.69,0.27,0
"CRESS_012","61798_1_TOP","Fe","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",166.72,3.33,0
"CRESS_012","61798_1_TOP","Co","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",0.35,0.01,0
"CRESS_012","61798_1_TOP","Ni","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",1.03,0.02,0
"CRESS_012","61798_1_TOP","Cu","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",5.76,0.12,0
"CRESS_012","61798_1_TOP","Zn","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",1.51,0.06,0
"CRESS_012","61798_1_TOP","Sr","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",21.58,0.43,0
"CRESS_012","61798_1_TOP","Ba","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",7.5,0.15,0
"CRESS_012","61798_1_TOP","La","REEs","Soil Sequence","B","B: water","B: water-extractable",0.19,0,0
"CRESS_012","61798_1_TOP","Ce","REEs","Soil Sequence","B","B: water","B: water-extractable",0.49,0.01,0
"CRESS_012","61798_1_TOP","Pr","REEs","Soil Sequence","B","B: water","B: water-extractable",0.05,0,0
"CRESS_012","61798_1_TOP","Nd","REEs","Soil Sequence","B","B: water","B: water-extractable",0.25,0,0
"CRESS_012","61798_1_TOP","Sm","REEs","Soil Sequence","B","B: water","B: water-extractable",0.04,0,0
"CRESS_012","61798_1_TOP","Eu","REEs","Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_012","61798_1_TOP","Gd","REEs","Soil Sequence","B","B: water","B: water-extractable",0.05,0,0
"CRESS_012","61798_1_TOP","Tb","REEs","Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_012","61798_1_TOP","Dy","REEs","Soil Sequence","B","B: water","B: water-extractable",0.03,0,0
"CRESS_012","61798_1_TOP","Ho","REEs","Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_012","61798_1_TOP","Er","REEs","Soil Sequence","B","B: water","B: water-extractable",0.02,0,0
"CRESS_012","61798_1_TOP","Tm","REEs","Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_012","61798_1_TOP","Yb","REEs","Soil Sequence","B","B: water","B: water-extractable",0.01,0,0
"CRESS_012","61798_1_TOP","Lu","REEs","Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_012","61798_1_TOP","Sc",,"Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_012","61798_1_TOP","Cr",,"Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_012","61798_1_TOP","Y",,"Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_012","61798_1_TOP","Mo",,"Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_013","61803_4_BTM","Li","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_013","61803_4_BTM","Mg","cations","Soil Sequence","B","B: water","B: water-extractable",434.94,8.7,0.01
"CRESS_013","61803_4_BTM","Al","cations","Soil Sequence","B","B: water","B: water-extractable",296.11,5.92,0.01
"CRESS_013","61803_4_BTM","Si","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",929.86,18.6,0.02
"CRESS_013","61803_4_BTM","K","cations","Soil Sequence","B","B: water","B: water-extractable",83.47,1.77,0
"CRESS_013","61803_4_BTM","Ca","cations","Soil Sequence","B","B: water","B: water-extractable",255.04,5.1,0.01
"CRESS_013","61803_4_BTM","Mn","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",1.54,0.03,0
"CRESS_013","61803_4_BTM","Fe","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",394.06,7.88,0.01
"CRESS_013","61803_4_BTM","Co","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",0.18,0,0
"CRESS_013","61803_4_BTM","Ni","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",3.34,0.07,0
"CRESS_013","61803_4_BTM","Cu","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",4.9,0.1,0
"CRESS_013","61803_4_BTM","Zn","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",0.46,0.04,0
"CRESS_013","61803_4_BTM","Sr","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",8.67,0.17,0
"CRESS_013","61803_4_BTM","Ba","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",8,0.16,0
"CRESS_013","61803_4_BTM","La","REEs","Soil Sequence","B","B: water","B: water-extractable",0.42,0.01,0
"CRESS_013","61803_4_BTM","Ce","REEs","Soil Sequence","B","B: water","B: water-extractable",1.03,0.02,0
"CRESS_013","61803_4_BTM","Pr","REEs","Soil Sequence","B","B: water","B: water-extractable",0.14,0,0
"CRESS_013","61803_4_BTM","Nd","REEs","Soil Sequence","B","B: water","B: water-extractable",0.69,0.01,0
"CRESS_013","61803_4_BTM","Sm","REEs","Soil Sequence","B","B: water","B: water-extractable",0.19,0,0
"CRESS_013","61803_4_BTM","Eu","REEs","Soil Sequence","B","B: water","B: water-extractable",0.03,0,0
"CRESS_013","61803_4_BTM","Gd","REEs","Soil Sequence","B","B: water","B: water-extractable",0.18,0,0
"CRESS_013","61803_4_BTM","Tb","REEs","Soil Sequence","B","B: water","B: water-extractable",0.03,0,0
"CRESS_013","61803_4_BTM","Dy","REEs","Soil Sequence","B","B: water","B: water-extractable",0.16,0,0
"CRESS_013","61803_4_BTM","Ho","REEs","Soil Sequence","B","B: water","B: water-extractable",0.02,0,0
"CRESS_013","61803_4_BTM","Er","REEs","Soil Sequence","B","B: water","B: water-extractable",0.09,0,0
"CRESS_013","61803_4_BTM","Tm","REEs","Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_013","61803_4_BTM","Yb","REEs","Soil Sequence","B","B: water","B: water-extractable",0.1,0,0
"CRESS_013","61803_4_BTM","Lu","REEs","Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_013","61803_4_BTM","Sc",,"Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_013","61803_4_BTM","Cr",,"Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_013","61803_4_BTM","Y",,"Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_013","61803_4_BTM","Mo",,"Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_014","61803_4_BTM","Li","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",0,0,0
"CRESS_014","61803_4_BTM","Mg","cations","Soil Sequence","B","B: water","B: water-extractable",449.7,9,0.01
"CRESS_014","61803_4_BTM","Al","cations","Soil Sequence","B","B: water","B: water-extractable",249.12,4.98,0
"CRESS_014","61803_4_BTM","Si","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",951.62,19.03,0.02
"CRESS_014","61803_4_BTM","K","cations","Soil Sequence","B","B: water","B: water-extractable",80.56,1.71,0
"CRESS_014","61803_4_BTM","Ca","cations","Soil Sequence","B","B: water","B: water-extractable",262.15,5.24,0.01
"CRESS_014","61803_4_BTM","Mn","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",1.33,0.03,0
"CRESS_014","61803_4_BTM","Fe","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",367.94,7.36,0.01
"CRESS_014","61803_4_BTM","Co","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",0.17,0,0
"CRESS_014","61803_4_BTM","Ni","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",3.55,0.07,0
"CRESS_014","61803_4_BTM","Cu","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",5.15,0.1,0
"CRESS_014","61803_4_BTM","Zn","CMMs and metals","Soil Sequence","B","B: water","B: water-extractable",0.56,0.05,0
