,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C,15N,17O,18O,34S
86,289,217.07196582026373,217.07176340907773,217.0717617163191,5645920.095805018,77.70424477808544,943600.0193078959,29.679993078495603,-1,0.007798152237688652,0.9999889659524559,0.0,0.5999933795714735,3.0,0.6666666666666666,1.5555555555555556,O6,de-protonated,,0.0,,C9 H14 O6,9.0,14.0,6.0,,,,,,,,
87,292,217.1083617318099,217.108159284198,217.1081472256691,9422025.747776276,143.36988210103416,862584.1908957828,48.66497251629989,-1,0.05554157715272547,0.9994404116010568,0.0,0.599664246960634,2.0,0.5,1.8,O5,de-protonated,,0.0,,C10 H18 O5,10.0,18.0,5.0,,,,,,,,
88,293,217.14473897264637,217.14453648862695,217.14453273501908,5344096.2172765685,78.9519673959151,903703.923663808,27.7431846380918,-1,0.017286218646497,0.9999457821791049,0.0,0.5999674693074629,1.0,0.36363636363636365,2.0,O4,de-protonated,,0.0,,C11 H22 O4,11.0,22.0,4.0,,,,,,,,
89,294,218.06721898367357,218.06701557631334,218.06701068851908,4254626.275340808,110.40103496070302,858387.5458151503,22.081744581526845,-1,0.02241418473314162,0.9999088451192127,0.0,0.5999453070715276,3.0,0.75,1.625,N1 O6,de-protonated,,0.0,,C8 H13 O6 N1,8.0,13.0,6.0,1.0,,,,,,,
90,298,219.0511916897113,219.0509872972628,219.05102627142907,1813567.543829586,95.89132944650832,1044683.5082110957,9.641474983548589,-1,-0.17792277414245658,0.9942724326169469,0.0,0.5965634595701681,3.0,0.875,1.5,O7,de-protonated,,0.0,,C8 H12 O7,8.0,12.0,7.0,,,,,,,,
91,299,219.08761853512894,219.0874141062084,219.0874117807791,6973406.368795555,70.30212118171374,835857.8695717675,36.24598652755684,-1,0.010614162119090177,0.9999795581205562,0.0,0.5999877348723337,2.0,0.6666666666666666,1.7777777777777777,O6,de-protonated,,0.0,,C9 H16 O6,9.0,16.0,6.0,,,,,,,,
92,300,219.1239826757962,219.1237782104661,219.12379729012906,1742064.8962166172,72.7436959539937,923404.1077367503,9.005627157646792,-1,-0.08707252794263078,0.9986252698898068,0.0,0.5991751619338841,1.0,0.5,2.0,O5,de-protonated,,0.0,,C10 H20 O5,10.0,20.0,5.0,,,,,,,,
93,311,221.08215144900444,221.08194502264922,221.08193247717907,3389009.6328884,103.03034809985911,864447.8739066487,18.0644633383816,-1,0.056745795621949625,0.9994158904072026,0.0,0.5996495342443215,6.0,0.3333333333333333,1.1666666666666667,O4,de-protonated,,0.0,,C12 H14 O4,12.0,14.0,4.0,,,,,,,,
94,313,221.15491635792253,221.15470985868072,221.15470349587906,51499563.300458215,84.57579928183932,858580.1859836772,270.98291278265043,-1,0.028770817692972763,0.9998559330606558,0.9908776025252689,0.996264600846501,4.0,0.14285714285714285,1.5714285714285714,O2,de-protonated,,0.0,,C14 H22 O2,14.0,22.0,2.0,,,,,,,,
95,317,222.15827196109464,222.1580644567056,222.15805833094907,7181702.81441812,77.55277023063617,936604.6127728104,37.58685390937485,-1,0.02757386598456307,0.9998620507981034,0.9908776025252689,0.9962682714889697,4.0,0.14285714285714285,1.5714285714285714,13C1 O2,de-protonated,,1.0,313.0,C13 H22 O2 13C1,13.0,22.0,2.0,,,,1.0,,,,
96,324,223.06140819541088,223.06119978609175,223.06119703228907,2186704.1322166356,61.229935629657874,913394.7911587744,11.471865377776357,-1,0.012345502993384966,0.9999723455260704,0.0,0.5999834073156423,6.0,0.45454545454545453,1.0909090909090908,O5,de-protonated,,0.0,,C11 H12 O5,11.0,12.0,5.0,,,,,,,,
97,327,223.09779690741584,223.09758846163214,223.0975825416391,6404676.704531359,81.573233912686,869236.5493350774,33.41526649927436,-1,0.026535442365137298,0.9998722447520643,0.0,0.5999233468512385,5.0,0.3333333333333333,1.3333333333333333,O4,de-protonated,,0.0,,C12 H16 O4,12.0,16.0,4.0,,,,,,,,
98,330,223.13417254891448,223.133964066679,223.13396805098907,11265304.655433975,106.60223875553513,860282.3286350326,59.12586645540393,-1,-0.017856134161144583,0.4999710741486129,0.8767281105990784,0.650673888728799,4.0,0.23076923076923078,1.5384615384615385,O3,de-protonated,,0.0,,C13 H20 O3,13.0,20.0,3.0,,,,,,,,
99,341,225.07706171801092,225.07685128841558,225.07684709674908,2894606.9710035413,112.95710799565518,808616.5667895777,15.324198649348752,-1,0.018623268272666364,0.9999370708360606,0.0,0.5999622425016363,5.0,0.45454545454545453,1.2727272727272727,O5,de-protonated,,0.0,,C11 H14 O5,11.0,14.0,5.0,,,,,,,,
100,344,225.11345214379537,225.1132416777183,225.11323260609907,3532316.3925872613,74.21188694736931,894706.9602211295,18.48481462077693,-1,0.0402980274085739,0.9997053832590647,0.0,0.5998232299554388,4.0,0.3333333333333333,1.5,O4,de-protonated,,0.0,,C12 H18 O4,12.0,18.0,4.0,,,,,,,,
101,345,225.1498106301455,225.1496001276184,225.14961811544907,37237444.99996368,122.21761586212412,874326.9010795829,192.95720132638303,-1,-0.07989278778356938,0.9992491465564644,0.9790453069376037,0.9911676107089201,3.0,0.23076923076923078,1.6923076923076923,O3,de-protonated,,0.0,,C13 H22 O3,13.0,22.0,3.0,,,,,,,,
102,346,225.18621121997367,225.18600068095407,225.18600362479907,7215281.543778707,65.92411872038322,834207.0661540121,38.087018726402206,-1,-0.01307294839299038,0.9999689905411012,0.0,0.5999813943246607,2.0,0.14285714285714285,1.8571428571428572,O2,de-protonated,,0.0,,C14 H26 O2,14.0,26.0,2.0,,,,,,,,
103,358,226.15317460808882,226.15296309956247,226.15297295051909,6275760.992284286,75.64983872641207,831916.2270880674,33.244997625392706,-1,-0.043558819887456655,0.9996557838186989,0.9790453069376037,0.9914115930662608,3.0,0.23076923076923078,1.6923076923076923,13C1 O3,de-protonated,,1.0,345.0,C12 H22 O3 13C1,12.0,22.0,3.0,,,,1.0,,,,
104,365,227.05631428742944,227.05610187321022,227.05611165185908,1945816.3406416136,59.90942293596663,774737.774985832,10.245397395597577,-1,-0.04306710261352012,0.9996635100788543,0.0,0.5997981060473125,5.0,0.6,1.2,O6,de-protonated,,0.0,,C10 H12 O6,10.0,12.0,6.0,,,,,,,,
105,366,227.09269292655893,227.09248047585461,227.09249716120908,68516088.57478963,100.64176067490415,879761.5740403343,361.82135699851216,-1,-0.0734738253158906,0.999397121860362,0.994416672910305,0.9974049422803393,4.0,0.45454545454545453,1.4545454545454546,O5,de-protonated,,0.0,,C11 H16 O5,11.0,16.0,5.0,,,,,,,,
106,367,227.12908859433398,227.12887610712724,227.12888267055905,12181396.688836271,59.784007510102306,840472.7866436346,63.29745386550442,-1,-0.028897389593604533,0.9989105184796288,0.9767556486860425,0.9900485705621942,3.0,0.3333333333333333,1.6666666666666667,O4,de-protonated,,0.0,,C12 H20 O4,12.0,20.0,4.0,,,,,,,,
107,368,227.16548387696878,227.1652713532597,227.16526817990908,5215741.959191586,96.91578004989627,877321.2761295697,27.019541924094778,-1,0.0139693477173053,0.9999645922447299,0.0,0.5999787553468379,2.0,0.23076923076923078,1.8461538461538463,O3,de-protonated,,0.0,,C13 H24 O3,13.0,24.0,3.0,,,,,,,,
108,369,227.2018520819648,227.2016395217803,227.20165368925908,33069509.60364281,71.04936719191994,860265.8905729757,177.59043545856386,-1,-0.06235640696798331,0.9994359764363294,0.9977796507432861,0.9987734461591121,1.0,0.14285714285714285,2.0,O2,de-protonated,,0.0,,C14 H28 O2,14.0,28.0,2.0,,,,,,,,
109,373,228.0960573904527,228.0958439333384,228.0958519962791,8633564.95814269,131.6245288279289,858478.3145598287,44.919057290903524,-1,-0.035348914228034205,0.9997732972684655,0.994416672910305,0.9976306475252013,4.0,0.45454545454545453,1.4545454545454546,13C1 O5,de-protonated,,1.0,366.0,C10 H16 O5 13C1,10.0,16.0,5.0,,,,1.0,,,,
110,374,228.13247512640092,228.13226163275436,228.13223750562906,1952172.704353853,43.627496272098675,856066.0393742812,10.184207019046358,-1,0.105759385714679,0.997972545861907,0.9767556486860425,0.9894857869915612,3.0,0.3333333333333333,1.6666666666666667,13C1 O4,de-protonated,,1.0,367.0,C11 H20 O4 13C1,11.0,20.0,4.0,,,,1.0,,,,
111,375,228.16072252031933,228.16050899833635,228.1605171521091,5863269.378773126,77.64852008325089,839912.8400652544,30.648397298697503,-1,-0.035737001482271616,0.999768292693302,0.0,0.5998609756159812,2.0,0.25,1.9166666666666667,N1 O3,de-protonated,,0.0,,C12 H23 O3 N1,12.0,23.0,3.0,1.0,,,,,,,
112,376,228.20523310746597,228.2050195408318,228.2050085243291,5104986.827886752,59.696325827107216,932971.3198431955,26.817347636360314,-1,0.048274587820867895,0.9995772348706171,0.9977796507432861,0.9988582012196847,1.0,0.14285714285714285,2.0,13C1 O2,de-protonated,,1.0,369.0,C13 H28 O2 13C1,13.0,28.0,2.0,,,,1.0,,,,
113,383,229.07198447152183,229.07177003531493,229.0717617163191,5046656.22391539,95.50106164513637,828429.4693345486,26.790743124816306,-1,0.03631611236816332,0.9997607232136466,0.0,0.599856433928188,4.0,0.6,1.4,O6,de-protonated,,0.0,,C10 H14 O6,10.0,14.0,6.0,,,,,,,,
114,384,229.10837173659402,229.10815726387793,229.1081472256691,19110385.64590038,81.71318977572825,861465.3160492899,99.94782896853019,-1,0.0438142814364703,0.9998243513889504,0.9878064098383111,0.9950171747686947,3.0,0.45454545454545453,1.6363636363636365,O5,de-protonated,,0.0,,C11 H18 O5,11.0,18.0,5.0,,,,,,,,
115,386,229.1447331781976,229.144518668998,229.14453273501908,11269172.601131484,120.1403924442553,858676.8847103596,59.38126976622641,-1,-0.06138492996826431,0.9993165151405267,0.0,0.599589909084316,2.0,0.3333333333333333,1.8333333333333333,O4,de-protonated,,0.0,,C12 H22 O4,12.0,22.0,4.0,,,,,,,,
116,391,230.06722989043666,230.06701445554972,230.06701068851908,1567013.3353307014,50.44197654147214,833561.2664197589,8.28730534595857,-1,0.016373623654393252,0.9999513555975379,0.0,0.5999708133585228,4.0,0.6666666666666666,1.4444444444444444,N1 O6,de-protonated,,0.0,,C9 H13 O6 N1,9.0,13.0,6.0,1.0,,,,,,,
117,393,230.1117165995592,230.11150112002713,230.1115020607391,2569425.942283779,36.04619174955921,868893.3481541765,13.419315622797761,-1,-0.004088070183882426,0.9999969675764826,0.9878064098383111,0.995120744481214,3.0,0.45454545454545453,1.6363636363636365,13C1 O5,de-protonated,,1.0,384.0,C10 H18 O5 13C1,10.0,18.0,5.0,,,,1.0,,,,
118,394,230.17639643892,230.17618089447706,230.1761672165691,2531221.0117424363,50.32585537346715,935804.9955891205,13.531054571282596,-1,0.05942364982289643,0.9993594790348291,0.0,0.5996156874208974,1.0,0.25,2.0833333333333335,N1 O3,de-protonated,,0.0,,C12 H25 O3 N1,12.0,25.0,3.0,1.0,,,,,,,
119,401,231.0876358473965,231.0874193883657,231.0874117807791,7144315.3065814115,112.09803891536832,883818.2808538487,37.76776458787411,-1,0.03292081793561478,0.9998033688311858,0.0,0.5998820212987115,3.0,0.6,1.6,O6,de-protonated,,0.0,,C10 H16 O6,10.0,16.0,6.0,,,,,,,,
120,404,231.12400676414896,231.12379026860995,231.12379729012906,7118421.890472854,78.99090264319884,860050.9179263128,37.44851044934601,-1,-0.03037990545528124,0.9998325480150675,0.0,0.5998995288090405,2.0,0.45454545454545453,1.8181818181818181,O5,de-protonated,,0.0,,C11 H20 O5,11.0,20.0,5.0,,,,,,,,
121,405,231.1604016326672,231.1601851005957,231.16018279947906,4870142.415117769,118.20132884113305,916872.5076756296,25.370062208366264,-1,0.00995464101911512,0.9999820195262501,0.0,0.59998921171575,1.0,0.3333333333333333,2.0,O4,de-protonated,,0.0,,C12 H24 O4,12.0,24.0,4.0,,,,,,,,
122,417,232.08287901948864,232.08266156135784,232.08266075297908,13047038.853094019,101.63055804868696,858618.357473898,69.74638746377202,-1,0.0034831501633423682,0.9999977986061644,0.0,0.5999986791636986,3.0,0.6666666666666666,1.6666666666666667,N1 O6,de-protonated,,0.0,,C9 H15 O6 N1,9.0,15.0,6.0,1.0,,,,,,,
123,437,233.07809564138807,233.07787718397546,233.0779097251791,2607116.036238506,68.15449831586757,837937.5714075019,13.552338180517802,-1,-0.13961513416634788,0.9964693795730963,0.0,0.5978816277438578,3.0,0.75,1.75,N2 O6,de-protonated,,0.0,,C8 H14 O6 N2,8.0,14.0,6.0,2.0,,,,,,,
124,438,233.10328380920075,233.10306532649437,233.1030618452391,5728801.735069581,29.742309320174574,869251.8638501648,29.818336538524445,-1,0.014934403904352668,0.9999595311534811,0.0,0.5999757186920887,2.0,0.6,1.8,O6,de-protonated,,0.0,,C10 H18 O6,10.0,18.0,6.0,,,,,,,,
125,440,233.15490158839972,233.15468305385878,233.15470349587906,6016138.010730244,87.49483260179971,889456.340675112,31.87220482972188,-1,-0.0876757791276699,0.9986061685695092,0.0,0.5991637011417055,5.0,0.13333333333333333,1.4666666666666666,O2,de-protonated,,0.0,,C15 H22 O2,15.0,22.0,2.0,,,,,,,,
126,445,234.15019984266326,234.14998030853397,234.14995246807908,2324265.1183334873,49.708506115521104,849387.3525393872,12.150280422148567,-1,0.11890010908538749,0.9974381043807283,0.0,0.598462862628437,5.0,0.14285714285714285,1.5,N1 O2,de-protonated,,0.0,,C14 H21 O2 N1,14.0,21.0,2.0,1.0,,,,,,,
127,458,235.17056765688045,235.17034709776877,235.17035356033907,6046339.081070603,83.55860865250355,796420.1075263307,31.701935955840227,-1,-0.027480378371390512,0.9998629845661201,0.0,0.599917790739672,4.0,0.13333333333333333,1.6,O2,de-protonated,,0.0,,C15 H24 O2,15.0,24.0,2.0,,,,,,,,
128,472,237.04404686712502,237.04382442549087,237.0438328907191,3404644.3226700732,68.47215217891798,824710.1762072349,17.61218664213346,-1,-0.03571165775845095,0.9997686211799864,0.0,0.5998611727079919,2.0,0.75,1.75,S1 O6,de-protonated,,0.0,,C8 H14 O6 S1,8.0,14.0,6.0,,,1.0,,,,,
129,473,237.07707061056652,237.0768481357426,237.07684709674908,2760187.4711666596,66.74380166570873,893167.5371193655,14.329189917602843,-1,0.004382517921653072,0.999996515018532,0.0,0.5999979090111192,6.0,0.4166666666666667,1.1666666666666667,O5,de-protonated,,0.0,,C12 H14 O5,12.0,14.0,5.0,,,,,,,,
130,478,237.1134648568507,237.11324234544927,237.11323260609907,7604248.746046484,65.81977507354057,836394.3482861862,39.555587763631465,-1,0.04107468015717681,0.9996939194480151,0.0,0.5998163516688091,5.0,0.3076923076923077,1.3846153846153846,O4,de-protonated,,0.0,,C13 H18 O4,13.0,18.0,4.0,,,,,,,,
131,480,237.14983184052474,237.14960929257296,237.14961811544907,6873623.0078302855,89.8324121143052,846110.7333515838,35.84159795208791,-1,-0.037203838579176765,0.9997488837622398,0.0,0.5998493302573439,4.0,0.21428571428571427,1.5714285714285714,O3,de-protonated,,0.0,,C14 H22 O3,14.0,22.0,3.0,,,,,,,,
132,481,237.18619777063114,237.18597518612978,237.18600362479907,1602876.9783868229,122.18257176119232,728731.1013419199,8.35381662481859,-1,-0.11990028439741088,0.9973948787298655,0.0,0.5984369272379193,3.0,0.13333333333333333,1.7333333333333334,O2,de-protonated,,0.0,,C15 H26 O2,15.0,26.0,2.0,,,,,,,,
133,488,238.1451013757002,238.1448778273521,238.1448670876491,9110189.081255816,105.95939980988938,825809.1288530907,47.909404388450056,-1,0.0450973524907138,0.9996310429685906,0.0,0.5997786257811544,4.0,0.23076923076923078,1.6153846153846154,N1 O3,de-protonated,,0.0,,C13 H21 O3 N1,13.0,21.0,3.0,1.0,,,,,,,
134,493,239.06755993404937,239.06733545830485,239.06734504114908,2041131.5906299728,83.72449916426976,766050.4559427026,10.58061424105208,-1,-0.040084287658410364,0.9997084997964671,0.0,0.5998250998778802,6.0,0.5,1.2,N2 O5,de-protonated,,0.0,,C10 H12 O5 N2,10.0,12.0,5.0,2.0,,,,,,,
135,495,239.09272546987145,239.09250096882417,239.09249716120908,10355588.557506224,55.72156629708029,829752.5401113415,54.081651066659965,-1,0.015925280518771,0.999953983030144,0.0,0.5999723898180864,5.0,0.4166666666666667,1.3333333333333333,O5,de-protonated,,0.0,,C12 H16 O5,12.0,16.0,5.0,,,,,,,,
136,497,239.12910229258463,239.12887775496196,239.12888267055905,180911633.85890746,163.79907867999745,847207.1148109027,957.251608962652,-1,-0.02055626670265535,0.9990699162426946,0.9909393363381623,0.9958176842808817,4.0,0.3076923076923077,1.5384615384615385,O4,de-protonated,,0.0,,C13 H20 O4,13.0,20.0,4.0,,,,,,,,
137,498,239.16551190655474,239.1652873323234,239.16526817990908,2680836.7646478857,72.37860053492479,802108.9339458357,14.06314480216276,-1,0.0800802494043607,0.9988370741781798,0.0,0.5993022445069078,3.0,0.21428571428571427,1.7142857142857142,O3,de-protonated,,0.0,,C14 H24 O3,14.0,24.0,3.0,,,,,,,,
138,499,239.20187310326136,239.20164849246976,239.20165368925908,7958929.493639603,91.49146255296286,866845.7723807683,41.396619962476834,-1,-0.021725557649562875,0.9999143599136592,0.0,0.5999486159481955,2.0,0.13333333333333333,1.8666666666666667,O2,de-protonated,,0.0,,C15 H28 O2,15.0,28.0,2.0,,,,,,,,
139,507,240.08795093628092,240.0877254344747,240.08774613340907,1578700.743054927,35.49781801092645,728086.0844451173,8.284644894804169,-1,-0.08621403928944732,0.9986522262778308,0.0,0.5991913357666985,5.0,0.45454545454545453,1.3636363636363635,N1 O5,de-protonated,,0.0,,C11 H15 O5 N1,11.0,15.0,5.0,1.0,,,,,,,
140,510,240.1243698400992,240.12414430166763,240.1241316427591,3883284.0802349295,54.871390749866876,836883.4962831396,20.6504218604592,-1,0.05271818556756528,0.9994958436541571,0.0,0.5996975061924943,4.0,0.3333333333333333,1.5833333333333333,N1 O4,de-protonated,,0.0,,C12 H19 O4 N1,12.0,19.0,4.0,1.0,,,,,,,
141,511,240.13247305319928,240.1322475066185,240.13223750562906,27165406.43988331,122.64408503068461,843114.038666575,141.2805981033014,-1,0.04164784183927033,0.9989905792622391,0.9909393363381623,0.9957700820926084,4.0,0.3076923076923077,1.5384615384615385,13C1 O4,de-protonated,,1.0,497.0,C12 H20 O4 13C1,12.0,20.0,4.0,,,,1.0,,,,
142,519,241.07198187950826,241.07175538799487,241.0717617163191,5029172.460013206,51.39887245140655,883466.1585594594,26.104346726980893,-1,-0.02625079011069168,0.9998749708046379,0.0,0.5999249824827827,5.0,0.5454545454545454,1.2727272727272727,O6,de-protonated,,0.0,,C11 H14 O6,11.0,14.0,6.0,,,,,,,,
143,520,241.10838881211956,241.1081622839853,241.1081472256691,17782614.89069273,147.88163740451105,830641.3070590879,93.39247732408656,-1,0.06245461381402332,0.9996350142426891,0.9838135023921348,0.9933064095024674,4.0,0.4166666666666667,1.5,O5,de-protonated,,0.0,,C12 H18 O5,12.0,18.0,5.0,,,,,,,,
144,523,241.13579115353764,241.13556459783987,241.13559234069908,2111897.2778419964,38.41427329461636,804731.6081919828,11.040872290763422,-1,-0.11505086799305657,0.9982958395017162,0.9909393363381623,0.9953532382362946,4.0,0.3076923076923077,1.5384615384615385,13C2 O4,de-protonated,,1.0,497.0,C11 H20 O4 13C2,11.0,20.0,4.0,,,,2.0,,,,
145,525,241.14474699929093,241.1445204345846,241.14453273501908,62515767.190882206,106.48901414694129,846513.0522036761,328.10811996994494,-1,-0.051008556370316864,0.9997010261195693,0.9915434614988187,0.9964380002712692,3.0,0.3076923076923077,1.6923076923076923,O4,de-protonated,,0.0,,C13 H22 O4,13.0,22.0,4.0,,,,,,,,
146,526,241.18114992533572,241.180923324012,241.18091824436908,4990862.388218649,78.81724690337205,795403.480531684,26.06177950851048,-1,0.0210615457020239,0.9999195146509067,0.0,0.5999517087905439,2.0,0.21428571428571427,1.8571428571428572,O3,de-protonated,,0.0,,C14 H26 O3,14.0,26.0,3.0,,,,,,,,
147,527,241.21751805591867,241.2172914180123,241.21730375371908,17459067.36397639,83.09754604361372,855103.9095716298,90.77459338815615,-1,-0.051139394142810504,0.9995452290705532,0.9958592578292006,0.9980708405740122,1.0,0.13333333333333333,2.0,O2,de-protonated,,0.0,,C15 H30 O2,15.0,30.0,2.0,,,,,,,,
148,534,242.10363093326052,242.10340340392838,242.10339619786907,2853977.7386465715,34.61312588699905,876309.813727031,14.818712930012595,-1,0.029764387536653628,0.9998392641232291,0.0,0.5999035584739374,4.0,0.45454545454545453,1.5454545454545454,N1 O5,de-protonated,,0.0,,C11 H17 O5 N1,11.0,17.0,5.0,1.0,,,,,,,
149,535,242.11172690411686,242.11149936663944,242.1115020607391,2682230.4023885303,87.00984886292167,824144.6761050718,14.137637434485983,-1,-0.01112751620814179,0.9999775329826525,0.9838135023921348,0.9935119207464455,4.0,0.4166666666666667,1.5,13C1 O5,de-protonated,,1.0,520.0,C11 H18 O5 13C1,11.0,18.0,5.0,,,,1.0,,,,
150,536,242.1400158145688,242.13978824863008,242.13978170721907,3227983.263333954,42.204475326142926,871098.3506366711,16.877902123518833,-1,0.027015019857391947,0.9998675854663199,0.0,0.5999205512797919,3.0,0.3333333333333333,1.75,N1 O4,de-protonated,,0.0,,C12 H21 O4 N1,12.0,21.0,4.0,1.0,,,,,,,
