,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C,17O,18O,34S
5535,13367,441.08672909380476,441.08606802131266,441.08609162683905,15989891.276088003,184.9525486379518,452078.0077301447,83.69975961389298,-1,-0.05351682322822359,0.9975073482616108,0.972465924382046,0.9874907787097849,9.0,0.5263157894736842,1.1578947368421053,S1 O10,de-protonated,,0.0,,C19 H22 O10 S1,19.0,22.0,10.0,,,1.0,,,,
5536,13368,441.0931056567741,441.0924445716312,441.0924446204091,12203578.296840463,190.021608473032,353328.4252753798,63.05662821509835,-1,-0.00011058431572235331,0.49956568766825443,0.9638382127798294,0.6852746977128845,10.0,0.631578947368421,1.0526315789473684,O11 18O1,de-protonated,,1.0,13244.0,C19 H20 O11 18O1,19.0,20.0,11.0,,,,,,1.0,
5537,13368,441.0931056567741,441.0924445716312,441.0924541109591,12203578.296840463,190.021608473032,353328.4252753798,63.05662821509835,-1,-0.02162659519359012,0.4999575691524467,0.8604105061749869,0.6441387439614628,4.0,0.4666666666666667,1.8,N2 S2 P1 O7,de-protonated,,0.0,,C15 H27 O7 N2 P1 S2,15.0,27.0,7.0,2.0,1.0,2.0,,,,
5538,13369,441.1044548233156,441.10379371565614,441.1038496915791,473063560.69876826,214.8778629370169,497461.0951254003,2452.018432933017,-1,-0.12689964736204934,0.6658294243042394,0.9763313130917335,0.7900301798192371,9.0,0.631578947368421,1.1578947368421053,O12,de-protonated,,0.0,,C19 H22 O12,19.0,22.0,12.0,,,,,,,
5539,13370,441.11085295080215,441.1101918304488,441.11016543854913,2138375.9251310723,137.22608899177024,507056.13614251226,11.248636668059689,-1,0.05983063128989396,0.9987589878597891,0.9813563774019836,0.9917979436766668,14.0,0.391304347826087,0.8695652173913043,13C2 O9,de-protonated,,1.0,13249.0,C21 H20 O9 13C2,21.0,20.0,9.0,,,,2.0,,,
5540,13370,441.11085295080215,441.1101918304488,441.11021217569913,2138375.9251310723,137.22608899177024,507056.13614251226,11.248636668059689,-1,-0.046122827748378614,0.9996140759322791,0.0,0.5997684455593675,4.0,0.6,1.8,N2 S1 P1 O9,de-protonated,,0.0,,C15 H27 O9 N2 P1 S1,15.0,27.0,9.0,2.0,1.0,1.0,,,,
5541,13373,441.1156607785709,441.1149996486787,441.11508308086906,5417365.876282845,85.80049810648755,508882.8209132028,28.217722608661084,-1,-0.1891392826167168,0.9935299364793746,0.0,0.5961179618876248,9.0,0.6111111111111112,1.2222222222222223,N2 O11,de-protonated,,0.0,,C18 H22 O11 N2,18.0,22.0,11.0,2.0,,,,,,
5542,13374,441.119705459587,441.1190443216701,441.11910583286914,101656752.34016062,280.932433695796,486852.36269781756,539.0074890982027,-1,-0.13944351583975567,0.9984404724482167,0.9960007783499724,0.9974645948089189,13.0,0.391304347826087,0.9565217391304348,O9,de-protonated,,0.0,,C23 H22 O9,23.0,22.0,9.0,,,,,,,
5543,13376,441.1230994806757,441.12243833602497,441.12247713618905,15008020.138151616,221.02596768839467,444780.08740746614,77.66853086890194,-1,-0.08795780330464294,0.4992985967272611,0.8221557383861047,0.6284414533907985,8.0,0.45,1.3,S1 O9,de-protonated,,0.0,,C20 H26 O9 S1,20.0,26.0,9.0,,,1.0,,,,
5544,13377,441.12944172797063,441.1287805707366,441.1288301297591,15175329.427557202,244.28584520148067,455255.5547834877,79.76497544576345,-1,-0.11234591601155672,0.6649213828168167,0.9721787916059578,0.7878243463324731,9.0,0.55,1.2,O10 18O1,de-protonated,,1.0,13252.0,C20 H24 O10 18O1,20.0,24.0,10.0,,,,,,1.0,
5545,13377,441.12944172797063,441.1287805707366,441.12883962030907,15175329.427557202,244.28584520148067,455255.5547834877,79.76497544576345,-1,-0.13386014964667134,0.4983769921275309,0.8524773804394659,0.6400171474523049,3.0,0.375,1.9375,N2 S2 P1 O6,de-protonated,,0.0,,C16 H31 O6 N2 P1 S2,16.0,31.0,6.0,2.0,1.0,2.0,,,,
5546,13378,441.14082980364225,441.14016862381357,441.14023520092906,445672701.6166317,285.22446552655975,493694.121992163,2330.8249735751533,-1,-0.150920524081506,0.6654964942918166,0.9759712614578205,0.7896864011582181,8.0,0.55,1.3,O11,de-protonated,,0.0,,C20 H26 O11,20.0,26.0,11.0,,,,,,,
5547,13379,441.1472035312078,441.1465423387331,441.14659768504913,1876215.2070756094,175.34850443168054,407690.7965042708,9.671694217813672,-1,-0.1254601447535996,0.9971480273154923,0.0,0.5982888163892954,3.0,0.5,1.9375,N2 S1 P1 O8,de-protonated,,0.0,,C16 H31 O8 N2 P1 S1,16.0,31.0,8.0,2.0,1.0,1.0,,,,
5548,13382,441.1560865014178,441.15542529131847,441.155491342219,80446214.43931186,197.30083007386648,496320.6255114958,413.38937284445063,-1,-0.14972249434330204,0.9973316170902202,0.985085216851588,0.9924330569947674,12.0,0.3333333333333333,1.0833333333333333,O8,de-protonated,,0.0,,C24 H26 O8,24.0,26.0,8.0,,,,,,,
5549,13384,441.15950554845654,441.1588443315734,441.15886264553905,5517617.63180938,221.3792325696075,406725.9268000921,28.407350761342027,-1,-0.04151331233467734,0.9996873483665876,0.0,0.5998124090199525,7.0,0.38095238095238093,1.4285714285714286,S1 O8,de-protonated,,0.0,,C21 H30 O8 S1,21.0,30.0,8.0,,,1.0,,,,
5550,13385,441.16580787039493,441.1651466410072,441.16521563910914,9636792.661333533,97.81683587034746,495654.1171091641,49.6404364129218,-1,-0.1563996876720354,0.8310186542279664,0.9932756786299929,0.8959214639887769,8.0,0.47619047619047616,1.3333333333333333,O9 18O1,de-protonated,,1.0,13258.0,C21 H28 O9 18O1,21.0,28.0,9.0,,,,,,1.0,
5551,13385,441.16580787039493,441.1651466410072,441.1652251296591,9636792.661333533,97.81683587034746,495654.1171091641,49.6404364129218,-1,-0.17791214595315796,0.9971121325264849,0.9755866282513256,0.9885019308164211,2.0,0.29411764705882354,2.0588235294117645,N2 S2 P1 O5,de-protonated,,0.0,,C17 H35 O5 N2 P1 S2,17.0,35.0,5.0,2.0,1.0,2.0,,,,
5552,13386,441.1682949562723,441.1676337219498,441.1676803159591,9796127.897069741,384.4560061974861,384934.77433272084,50.996804449459084,-1,-0.1056151920682102,0.8314197577686513,0.9932756786299929,0.8961621261131879,8.0,0.47619047619047616,1.3333333333333333,13C2 O10,de-protonated,,1.0,13258.0,C19 H28 O10 13C2,19.0,28.0,10.0,,,,2.0,,,
5553,13386,441.1682949562723,441.1676337219498,441.16759411137906,9796127.897069741,384.4560061974861,384934.77433272084,50.996804449459084,-1,0.08978576686278945,0.49926916181099457,0.7939170211058517,0.6171283055289374,11.0,0.08333333333333333,1.25,N2 S2 O2,de-protonated,,0.0,,C24 H30 O2 N2 S2,24.0,30.0,2.0,2.0,,2.0,,,,
5554,13387,441.17721774980873,441.17655649778214,441.17662071027905,156170704.48042518,126.88955212303405,497607.8173665899,802.5906213247101,-1,-0.14554827680043872,0.74722382985928,0.9795961552368695,0.8401727600103158,7.0,0.47619047619047616,1.4285714285714286,O10,de-protonated,,0.0,,C21 H30 O10,21.0,30.0,10.0,,,,,,,
5555,13388,441.1924818829839,441.19182060067055,441.1918768515691,36506222.40734486,142.41601220874364,489770.84854680917,190.68164241805698,-1,-0.12749758432868305,0.9960599568665779,0.9941192126377241,0.9952836591750364,11.0,0.28,1.2,O7,de-protonated,,0.0,,C25 H30 O7,25.0,30.0,7.0,,,,,,,
5556,13389,441.2022048451728,441.20154354356714,441.2016011484591,2018346.4858043906,93.07989767424664,523642.37148503173,10.505926403392671,-1,-0.13056365114196852,0.7478371456188724,0.9789457367515327,0.8402805820719366,7.0,0.4090909090909091,1.4545454545454546,O8 18O1,de-protonated,,1.0,13263.0,C22 H32 O8 18O1,22.0,32.0,8.0,,,,,,1.0,
5557,13389,441.2022048451728,441.20154354356714,441.20161063900906,2018346.4858043906,93.07989767424664,523642.37148503173,10.505926403392671,-1,-0.15207433586530053,0.9958125002829139,0.0,0.5974875001697483,1.0,0.2222222222222222,2.1666666666666665,N2 S2 P1 O4,de-protonated,,0.0,,C18 H39 O4 N2 P1 S2,18.0,39.0,4.0,2.0,1.0,2.0,,,,
5558,13390,441.2135988228122,441.2129374985983,441.2130062196291,22503033.41163698,802.9219888407396,481315.5822991219,119.67643413641588,-1,-0.15575477112278452,0.9948022809038268,0.9715339456455976,0.9854949468005352,6.0,0.4090909090909091,1.5454545454545454,O9,de-protonated,,0.0,,C22 H34 O9,22.0,34.0,9.0,,,,,,,
5559,13391,441.2288781656669,441.22821681113487,441.2282623609191,7306920.789868909,263.8584240068862,498048.26540094486,38.04678185595651,-1,-0.10323405839935516,0.9981286459389515,0.9963704264812127,0.9974253581558559,10.0,0.23076923076923078,1.3076923076923077,O6,de-protonated,,0.0,,C26 H34 O6,26.0,34.0,6.0,,,,,,,
5560,13392,441.249976777824,441.2493153814261,441.2493917289791,4389735.889483674,2355.3454114134183,438413.0709809545,22.574968204231705,-1,-0.173025854459019,0.9945825266949113,0.0,0.5967495160169468,5.0,0.34782608695652173,1.6521739130434783,O8,de-protonated,,0.0,,C23 H38 O8,23.0,38.0,8.0,,,,,,,
5561,13393,441.25342958357925,441.2527681803298,441.25276303229913,3456172.5125833545,119.06214001647677,530516.3341946478,17.77632245166679,-1,0.01166685193551656,0.9999753023382908,0.0,0.5999851814029744,0.0,0.4,2.1,S1 O8,de-protonated,,0.0,,C20 H42 O8 S1,20.0,42.0,8.0,,,1.0,,,,
5562,13394,441.3017103261263,441.3010488270694,441.30103337961907,3916375.8484053467,229.33103193873558,459974.0365952201,20.579922014567643,-1,0.03500433752677762,0.9997776949765815,0.0,0.5998666169859489,8.0,0.14285714285714285,1.5,O4,de-protonated,,0.0,,C28 H42 O4,28.0,42.0,4.0,,,,,,,
5563,13411,442.00585075108467,442.00518785414687,442.00519827701913,4286292.618859404,170.96325307075838,481370.2140524975,22.039005300473768,-1,-0.02358088163997904,0.9998991091000413,0.0,0.5999394654600247,16.0,0.631578947368421,0.47368421052631576,N1 O12,de-protonated,,0.0,,C19 H9 O12 N1,19.0,9.0,12.0,1.0,,,,,,
5564,13413,442.01396827655896,442.0133053634995,442.0133041398891,12370725.156774987,214.10104708740909,482390.9031106168,65.78516663422967,-1,0.0027682660222122265,0.6666657396705568,0.9614024409782791,0.7845604201936457,16.0,0.6,0.5,13C1 O12,de-protonated,,1.0,13349.0,C19 H10 O12 13C1,19.0,10.0,12.0,,,,1.0,,,
5565,13416,442.026996784116,442.0263338451812,442.0263276450791,4501338.868391224,108.34083300884097,386691.6572873098,23.492821137694314,-1,0.01402654487490127,0.999964301703913,0.0,0.5999785810223478,11.0,0.875,0.8125,N1 O14,de-protonated,,0.0,,C16 H13 O14 N1,16.0,13.0,14.0,1.0,,,,,,
5566,13418,442.03509331462215,442.03443035960703,442.03443350794913,22538177.08395488,120.20990019628417,484274.9520843744,116.03135964599335,-1,-0.00712239107164543,0.4999953977154603,0.9636324832208558,0.6854502319176186,11.0,0.8235294117647058,0.8235294117647058,13C1 O14,de-protonated,,1.0,13354.0,C16 H14 O14 13C1,16.0,14.0,14.0,,,,1.0,,,
5567,13420,442.04222850998246,442.0415655407961,442.0415837863691,26437973.94240586,203.88993565931727,500671.0796268286,136.0898042406884,-1,-0.04127569357560341,0.4998454583777883,0.8221557383861047,0.6287695703811149,15.0,0.55,0.65,N1 O11,de-protonated,,0.0,,C20 H13 O11 N1,20.0,13.0,11.0,1.0,,,,,,
5568,13421,442.0455544586595,442.0448914828675,442.0449550896891,3026945.5317002814,94.94597832185639,473515.08261990093,15.700947669547608,-1,-0.14389220112490891,0.9962501594792392,0.0,0.5977500956875436,10.0,0.6470588235294118,1.0,N1 S1 O11,de-protonated,,0.0,,C17 H17 O11 N1 S1,17.0,17.0,11.0,1.0,,1.0,,,,
5569,13423,442.0503241102671,442.049661125002,442.0496896492391,33999710.10415566,199.68571163419256,489486.6467034772,176.9652060408023,-1,-0.06452721894642434,0.9995961372437742,0.9902061893231219,0.9958401580755132,15.0,0.5238095238095238,0.6666666666666666,13C1 O11,de-protonated,,1.0,13358.0,C20 H14 O11 13C1,20.0,14.0,11.0,,,,1.0,,,
5570,13425,442.06333643027926,442.06267341916987,442.0627131544291,14227484.160941184,175.94787625656363,475597.1309956757,74.18674728773244,-1,-0.089886023076457,0.4992675299654365,0.8446892076502734,0.6374362010393713,10.0,0.7647058823529411,1.0,N1 O13,de-protonated,,0.0,,C17 H17 O13 N1,17.0,17.0,13.0,1.0,,,,,,
5571,13427,442.07146214755414,442.07079912030576,442.0708190172991,68662098.92358926,46.35103573280196,489984.49038833193,354.52036633438973,-1,-0.045008610503394365,0.3332108311103615,0.9561680123057981,0.5823937035885361,10.0,0.7222222222222222,1.0,13C1 O13,de-protonated,,1.0,13360.0,C17 H18 O13 13C1,17.0,18.0,13.0,,,,1.0,,,
5572,13429,442.0785896971375,442.07792665573254,442.0779692957191,27005568.084920544,167.9432367902412,493058.23343444325,140.48285644446352,-1,-0.09645354325119972,0.4991566774815115,0.8149093904448103,0.625457762666831,14.0,0.47619047619047616,0.8095238095238095,N1 O10,de-protonated,,0.0,,C21 H17 O10 N1,21.0,17.0,10.0,1.0,,,,,,
5573,13431,442.08670236269154,442.0860393051733,442.0860751585891,28444872.930916693,160.2850844328277,490765.05105283775,146.89860894350204,-1,-0.08110053179691547,0.9985467360382194,0.9811116591930414,0.9915727053001482,14.0,0.45454545454545453,0.8181818181818182,13C1 O10,de-protonated,,1.0,13365.0,C21 H18 O10 13C1,21.0,18.0,10.0,,,,1.0,,,
5574,13432,442.0900400929327,442.089377028785,442.0894464619091,3947677.7661542757,163.67377537996953,427241.8326289126,20.78140192679114,-1,-0.1570567328995406,0.9955342396907896,0.972465924382046,0.9863069135672922,9.0,0.5263157894736842,1.1578947368421053,13C1 S1 O10,de-protonated,,1.0,13367.0,C18 H22 O10 S1 13C1,18.0,22.0,10.0,,,1.0,1.0,,,
5575,13433,442.0965879587477,442.0959248815945,442.0959452916491,1754113.2031812556,58.7284646547681,485328.5667371392,9.10807720845643,-1,-0.04616657274156839,0.9996133436707634,0.0,0.599768006202458,4.0,0.6428571428571429,1.7857142857142858,N3 S2 O9,de-protonated,,0.0,,C14 H25 O9 N3 S2,14.0,25.0,9.0,3.0,,2.0,,,,
5576,13435,442.0997188206342,442.0990557372624,442.0990986637791,21184187.22885997,118.59185522376515,478142.7198378991,109.49972327587207,-1,-0.09709704640501328,0.4991453969130761,0.8370420509349353,0.6343040585218198,9.0,0.6666666666666666,1.1666666666666667,N1 O12,de-protonated,,0.0,,C18 H21 O12 N1,18.0,21.0,12.0,1.0,,,,,,
5577,13437,442.10782918908757,442.1071660896066,442.1072045266491,92305651.39700994,250.97665953647072,484963.45410573145,483.84676646279127,-1,-0.08694054773579994,0.6660872791764381,0.9763313130917335,0.7901848927425562,9.0,0.631578947368421,1.1578947368421053,13C1 O12,de-protonated,,1.0,13369.0,C18 H22 O12 13C1,18.0,22.0,12.0,,,,1.0,,,
5578,13438,442.1149557599729,442.1142926463367,442.1143548050691,12442301.92905953,94.12756350872186,487328.4564044174,66.28557425935992,-1,-0.14059424161063336,0.4982098875985085,0.8077896627745582,0.6220417976689284,13.0,0.4090909090909091,0.9545454545454546,N1 O9,de-protonated,,0.0,,C22 H21 O9 N1,22.0,21.0,9.0,1.0,,,,,,
5579,13440,442.12307495349916,442.122411823736,442.12246066793915,25304033.659487937,149.4148078467611,495535.7063513817,130.24293619969274,-1,-0.11047663825055262,0.9987679260746309,0.9960007783499724,0.9976610669847675,13.0,0.391304347826087,0.9565217391304348,13C1 O9,de-protonated,,1.0,13374.0,C22 H22 O9 13C1,22.0,22.0,9.0,,,,1.0,,,
5580,13441,442.12630814283256,442.12564500664735,442.12558819435907,3506520.912808429,103.56146112157964,413145.9543048052,18.076567026744947,-1,0.12849807791101436,0.9970084471985783,0.0,0.598205068319147,13.0,0.38095238095238093,1.0,N3 O8,de-protonated,,0.0,,C21 H21 O8 N3,21.0,21.0,8.0,3.0,,,,,,
5581,13442,442.1327993170957,442.13213616801704,442.1321849648291,3867874.4670739556,131.95029920968375,455043.7147330419,19.96231365618319,-1,-0.11036702079553222,0.6649346810387524,0.9721787916059578,0.7878323252656345,9.0,0.55,1.2,13C1 O10 18O1,de-protonated,,1.0,13252.0,C19 H24 O10 13C1 18O1,19.0,24.0,10.0,,,,1.0,,1.0,
5582,13443,442.1360875936804,442.1354244380702,442.1354841731291,12959469.64263341,227.84898599876044,472936.1325029774,66.5805513857525,-1,-0.13510577880374258,0.4983466961725648,0.8295321147073625,0.6308208635864838,8.0,0.5789473684210527,1.3157894736842106,N1 O11,de-protonated,,0.0,,C19 H25 O11 N1,19.0,25.0,11.0,1.0,,,,,,
5583,13444,442.1442022637077,442.14353909197916,442.1435900359991,91939816.84288086,82.967003520713,483032.0938633787,484.731697841969,-1,-0.11522053267040384,0.6657828870960494,0.9759712614578205,0.7898582368407578,8.0,0.55,1.3,13C1 O11,de-protonated,,1.0,13378.0,C19 H26 O11 13C1,19.0,26.0,11.0,,,,1.0,,,
5584,13445,442.1512942795715,442.1506310937558,442.1507403144191,5724675.127976896,122.51216594365368,493973.37235454645,29.56618947217,-1,-0.24702132861113618,0.9889891532709714,0.0,0.5933934919625828,12.0,0.34782608695652173,1.0869565217391304,N1 O8,de-protonated,,0.0,,C23 H25 O8 N1,23.0,25.0,8.0,1.0,,,,,,
5585,13446,442.1594587835489,442.15879558151556,442.15884617728904,19596854.600292396,131.440684017036,486742.7458424179,101.40892209481859,-1,-0.11442895219791331,0.9978936758253109,0.985085216851588,0.9927702922358217,12.0,0.3333333333333333,1.0833333333333333,13C1 O8,de-protonated,,1.0,13382.0,C23 H26 O8 13C1,23.0,26.0,8.0,,,,1.0,,,
5586,13448,442.16923593100864,442.16857270955416,442.16857047417915,2111441.578361381,114.65481185030083,424702.3363008727,10.878598397897575,-1,0.0050554814524215955,0.8317559740268065,0.9932756786299929,0.896363855868081,8.0,0.47619047619047616,1.3333333333333333,13C1 O9 18O1,de-protonated,,1.0,13258.0,C20 H28 O9 13C1 18O1,20.0,28.0,9.0,,,,1.0,,1.0,
5587,13448,442.16923593100864,442.16857270955416,442.16857996472913,2111441.578361381,114.65481185030083,424702.3363008727,10.878598397897575,-1,-0.016408164910101976,0.9999511501488255,0.9755866282513256,0.9902053413898255,2.0,0.29411764705882354,2.0588235294117645,13C1 N2 S2 P1 O5,de-protonated,,1.0,13385.0,C16 H35 O5 N2 P1 S2 13C1,16.0,35.0,5.0,2.0,1.0,2.0,1.0,,,
5588,13449,442.17249808379347,442.17183485585906,442.1718696824791,4515619.599993593,83.96108144613723,453321.6353043628,23.237349876443602,-1,-0.07876263151391548,0.9988750068965601,0.0,0.599325004137936,7.0,0.5,1.45,N1 O10,de-protonated,,0.0,,C20 H29 O10 N1,20.0,29.0,10.0,1.0,,,,,,
5589,13450,442.1805796035337,442.1799163595461,442.17997554534907,35076234.680768795,177.71384102513522,488775.2303524372,181.7691192420528,-1,-0.1338500299452424,0.7473715697614793,0.9795961552368695,0.8402614039516354,7.0,0.47619047619047616,1.4285714285714286,13C1 O10,de-protonated,,1.0,13387.0,C20 H30 O10 13C1,20.0,30.0,10.0,,,,1.0,,,
5590,13451,442.18771879819815,442.18705554002906,442.1871258237691,1923659.0653345962,271.8850914071952,433030.6088403198,9.896877649122288,-1,-0.15894569505431813,0.9954264194773658,0.0,0.5972558516864195,11.0,0.2916666666666667,1.2083333333333333,N1 O7,de-protonated,,0.0,,C24 H29 O7 N1,24.0,29.0,7.0,1.0,,,,,,
5591,13452,442.1958219459473,442.1951586716818,442.1952316866391,9527123.472988172,173.9531812050313,471435.65375947714,50.54117013815627,-1,-0.16511927781359836,0.9950651314808133,0.9941192126377241,0.9946867639435776,11.0,0.28,1.2,13C1 O7,de-protonated,,1.0,13388.0,C24 H30 O7 13C1,24.0,30.0,7.0,,,,1.0,,,
5592,13453,442.21694381369724,442.2162804974737,442.2163610546991,6372048.9912368525,179.88716817890105,460165.8353186237,32.80567041380273,-1,-0.182166994542298,0.9939967510544948,0.9715339456455976,0.985011628890936,6.0,0.4090909090909091,1.5454545454545454,13C1 O9,de-protonated,,1.0,13390.0,C21 H34 O9 13C1,21.0,34.0,9.0,,,,1.0,,,
5593,13454,442.23223634401006,442.2315729974077,442.2316171959891,2011438.790590635,155.93986360258896,430205.733265783,10.587571858019187,-1,-0.09994441755794854,0.998189171181029,0.9963704264812127,0.9974616733011026,10.0,0.23076923076923078,1.3076923076923077,13C1 O6,de-protonated,,1.0,13391.0,C25 H34 O6 13C1,25.0,34.0,6.0,,,,1.0,,,
5594,13466,442.9899019012697,442.9892370488942,442.98921385992907,20298970.066469837,365.4364607925015,489499.5621108797,104.96971740627181,-1,0.05234656831138874,0.9989448541414698,0.979230126849097,0.9910589632245207,16.0,0.6842105263157895,0.42105263157894735,O13,de-protonated,,0.0,,C19 H8 O13,19.0,8.0,13.0,,,,,,,
5595,13467,442.9932776791938,442.99261282010644,442.9925851632491,5769510.001987859,148.49774880397683,475332.2737326654,30.063963372957467,-1,0.06243187421569137,0.9992930104287104,0.0,0.5995758062572263,11.0,0.8125,0.75,S1 O13,de-protonated,,0.0,,C16 H12 O13 S1,16.0,12.0,13.0,,,1.0,,,,
